"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"5627","FBgn0034291",215.386,8,6,3,61.0966,224.003,3,431.528,198,"FBgn0034291",110.701798149525,0.000134999999999865,0.00665024630509112,3.86923767940442,119.0017
"5725","FBgn0034470",381.0116,54,66,70.99998,407.00567,1057.9497,42.00002,1512.6877,144,"FBgn0034470",145.083055731976,0.000107499999999892,0.00665024630509112,2.66873341127255,448.95683375
"5749","FBgn0034499",872.864,3728.34,4860.98,11349.6,1240.69,910.94,2093.01,896.33,168,"FBgn0034499",127.696041617877,0.000124499999999875,0.00665024630509112,-1.72487880087016,3244.09425
"5757","FBgn0034507",1332.79,5.00259,17,12,322.015,134,4,122.542,145,"FBgn0034507",144.113019594725,0.00010999999999989,0.00665024630509112,3.90782239948933,243.66869875
"5962","FBgn0034856",612.186,3693,2686.07,3456.97,514.489,630.127,2125.5,698.871,194,"FBgn0034856",111.857072514059,0.000134999999999865,0.00665024630509112,-1.56633413044909,1802.151625
"6197","FBgn0035234",36,8224.71,7765.16,60.0342,85.0201,62.0727,4890.93,7172.73,202,"FBgn0035234",109.660137308774,0.000134999999999865,0.00665024630509112,-1.04717879398542,3537.082125
"6296","FBgn0035409",553.32,50.1555,270.9,39.2386,473.3,1102.82,81.691,1133.43,191,"FBgn0035409",112.257184406382,0.000134999999999865,0.00665024630509112,1.94145167669826,463.1068875
"6363","FBgn0035512",2054.78,4444.69,6745.38,58180.7,1991.93,2085.22,2232.12,2198.94,155,"FBgn0035512",136.015223313289,0.000113999999999886,0.00665024630509112,-2.131346677237,9991.72
"6427","FBgn0035612",14446.3028,958.18116,1731.0035,2779.3805,6892.0386,7511.7935,1131.41102,1631.1495,185,"FBgn0035612",115.689218570367,0.000134999999999865,0.00665024630509112,1.531192629813,4635.1575725
"6457","FBgn0035673",957.571,77.57,35.1738,94,680.239,876.128,45,412.155,162,"FBgn0035673",131.389754075158,0.000121999999999878,0.00665024630509112,2.4845079552111,397.2296
"6586","FBgn0035875",549.767,28296.5,15858.3,772.457,541.041,882.022,15630.4,12316.8,152,"FBgn0035875",138.058056292809,0.000112499999999887,0.00665024630509112,-1.42265821124915,9355.910875
"6673","FBgn0036024",813.242,15,15,38,64,304.011,21,923.753,159,"FBgn0036024",133.191042258619,0.000118999999999881,0.00665024630509112,3.18156342934406,274.25075
"6712","FBgn0036106",17024.2393,1759.8342,2139.5793,836.0004,4508.3046,6204.9239,2345.5976,7792.051,157,"FBgn0036106",134.337826834131,0.000116499999999883,0.00665024630509112,1.6099177748904,5326.3162875
"7019","FBgn0036594",1079.79,21,47,34,563.34,401,15,19,182,"FBgn0036594",115.991801995494,0.000134999999999865,0.00665024630509112,2.85759212223764,272.51625
"7028","FBgn0036603",32,400,599.928,5737.81,61.0092,24.0136,321.376,449.717,136,"FBgn0036603",155.392504238858,0.000102499999999897,0.00665024630509112,-2.50556306114005,953.231725
"7035","FBgn0036612",8519.053,3512.365,4123.248,1493.53,28896.604,16959.077,5027.359,6240.284,188,"FBgn0036612",114.034439668247,0.000134999999999865,0.00665024630509112,1.41598215884336,9346.44
"7039","FBgn0036618",4184.62,116.004,145.811,47,204,1392.59,138,52,156,"FBgn0036618",135.57452259999,0.000113999999999886,0.00665024630509112,2.58229666979268,785.003125
"7279","FBgn0036977",305.1477,12.1148,18.39126,8,318.212,270.6537,7.16873,317.849,179,"FBgn0036977",117.662161629219,0.000133499999999866,0.00665024630509112,3.26309662123522,157.19214875
"7353","FBgn0037083",1339.193,33.0133,64.0614,19,227.128,317.0144,38.01832,469.0004,174,"FBgn0037083",123.817157456538,0.000124499999999875,0.00665024630509112,2.7159400888546,313.3036025
"7373","FBgn0037114",2955.88,1868.59,1248.27,1209.7,638.819,11159.1,1931.64,19791.9,193,"FBgn0037114",111.858030144611,0.000134999999999865,0.00665024630509112,1.72134133375675,5100.487375
"7555","FBgn0037410",2857.96845,602.5227,820.0305,248.00374,3638.6381,3448.4002,608.3331,1827.2313,169,"FBgn0037410",127.687675299111,0.000124499999999875,0.00665024630509112,1.61971187175616,1756.39101125
"7773","FBgn0037724",119.012,11,13,5,129.049,475.109,6,743.326,163,"FBgn0037724",130.670474729805,0.000121999999999878,0.00665024630509112,3.73446539247683,187.687
"7960","FBgn0038017",5349.99,3142.74,2881.69,1826.82,23100.8,24002.4,3136.83,13872,128,"FBgn0038017",163.451430659721,9.84999999999015e-05,0.00665024630509112,1.78180728510208,9664.15875
"8003","FBgn0038095",1475.1,359.607,227.917,302.507,1530.53,2056.71,290.744,1838.34,175,"FBgn0038095",121.95100555482,0.000127499999999872,0.00665024630509112,1.77803360049782,1010.181875
"8231","FBgn0038451",46.058,898.865,764.451,1761.92,3,39,494.019,233,134,"FBgn0038451",157.273888412762,0.000102499999999897,0.00665024630509112,-2.47839869387065,530.039125
"8274","FBgn0038526",1120.712,2,8,5,444.69647,152.0003,12.0279,14,151,"FBgn0038526",138.933331350823,0.000112499999999887,0.00665024630509112,4.12449792105872,219.80458375
"8506","FBgn0038897",1780.317,72,93,85,961.858,871.562,96,215.2796,158,"FBgn0038897",133.771881364126,0.000118999999999881,0.00665024630509112,2.39864357220157,521.877075
"8782","FBgn0039313",6,5,6,8.00033,137.301,187.0004,10,1013.4199,199,"FBgn0039313",110.682698139593,0.000134999999999865,0.00665024630509112,3.8183651677245,171.59020375
"9288","FBgn0040359",633.927,20857.7103,10100.7,1429.49,1076.63,761.57,10548.4526,6905.43,164,"FBgn0040359",129.599044189672,0.000121999999999878,0.00665024630509112,-1.49612250672253,6539.2387375
"9347","FBgn0040601",424.128,8881.851,5649.69,7065.521,590.5552,1201.7507,3853.9042,1689.465,126,"FBgn0040601",169.150353968325,8.4999999999915e-05,0.00665024630509112,-1.85070778010998,3669.6081375
"9716","FBgn0050042",10,15.0083,8,7413.21,66,14,16.0192,13,124,"FBgn0050042",169.582239511064,8.4999999999915e-05,0.00665024630509112,-4.28632907426571,944.4046875
"9755","FBgn0050101",2109,122355,62191.9,14491.3,11709.6,9290.04,57561.5,39323.7,172,"FBgn0050101",125.255565848719,0.000124499999999875,0.00665024630509112,-1.39308204081925,39879.005
"10108","FBgn0051547",1730.278,611.625,560.072,618.433,1534.708,2575.938,460.309,5145.3,201,"FBgn0051547",109.662764973824,0.000134999999999865,0.00665024630509112,1.59243514958751,1654.582875
"10125","FBgn0051626",2637.0546,97,119.2497,277.7599,1607.6979,532.5794,93.1872,71,189,"FBgn0051626",112.849817106302,0.000134999999999865,0.00665024630509112,2.11813305014801,679.4410875
"10131","FBgn0051636",732.4028,259.0571,182.5103,193.0206,844.1759,3349.046,333.7014,4088.04,129,"FBgn0051636",163.14037998751,9.84999999999015e-05,0.00665024630509112,2.23414010705134,1247.7442625
"10163","FBgn0051704",872,32.00004,20.00005,4,349.9996,322.0002,10,96.0191,173,"FBgn0051704",124.942362314982,0.000124499999999875,0.00665024630509112,3.25170452524673,213.25237375
"10491","FBgn0052633",651.951,163.0002,139.0738,73,839.665,1330.343,116,1330.236,166,"FBgn0052633",128.874105479199,0.000121999999999878,0.00665024630509112,2.13787017261392,580.408625
"10734","FBgn0053519",2512.53286868406,15093.1980000249,8563.739,24642.6,3018.55114081,3253.0569,4641.545,2272.92,183,"FBgn0053519",115.868625285775,0.000134999999999865,0.00665024630509112,-1.53798681756572,7999.76786368986
"11007","FBgn0083974",25.0195,566.367,425.023,1903.99,33,23.0613,289.52,105,146,"FBgn0083974",143.611800291238,0.00010999999999989,0.00665024630509112,-2.82092384227239,421.3726
"11531","FBgn0259748",3,297.344,109,557.035,1,3,70,17,200,"FBgn0259748",110.561741784705,0.000134999999999865,0.00665024630509112,-3.71563832947724,132.172375
"11555","FBgn0259926",4,11343.6126,4159.6609,9,7,14,5363.244,5215.1052,135,"FBgn0259926",155.891831076782,0.000102499999999897,0.00665024630509112,-1.34260380705808,3264.4528375
"12015","FBgn0261989",760.6198,112,66.00003,91.00028,333.26671,1363.1493,97.99997,2532.4196,131,"FBgn0261989",162.955475646204,9.84999999999015e-05,0.00665024630509112,2.62925354652421,669.55696125
"12195","FBgn0262854",158,2308.01,1436.47,7153.82,421.382,357.952,1906.86,507,125,"FBgn0262854",169.393287102288,8.4999999999915e-05,0.00665024630509112,-2.17206992060505,1781.18675
"12507","FBgn0264695",7820.40878101856,87235.5945156302,57040.562247064,221216.4162047,18856.1857067919,19406.0303354359,31563.522699,17306.961004,132,"FBgn0264695",158.281706022,0.000102499999999897,0.00665024630509112,-1.81646969130584,57555.7101867051
"12715","FBgn0266450",18.001,19.92482,11.66164,31.4143,29,495.17652,4,1421.7303,186,"FBgn0266450",115.317703873763,0.000134999999999865,0.00665024630509112,3.4157253359861,253.8635725
"12739","FBgn0266569",1916.364,188.326,192.995,242.368,1244.041,2023.611,189.392,1076.199,147,"FBgn0266569",142.098871532592,0.000112499999999887,0.00665024630509112,2.04584306820151,884.162
"12823","FBgn0267435",1532.6958,4589.253,3529.6816,11784.454,641.0004,1181.9213,2626.4554,1305.388,195,"FBgn0267435",111.78161036797,0.000134999999999865,0.00665024630509112,-1.54713681359659,3398.8561875
"683","FBgn0004028",2539.9073,12355.47153,10064.3958,35665.7052,3628.79468,3904.23215,7641.5504,4939.702847,214,"FBgn0004028",103.786144482857,0.000147499999999853,0.00686046511595998,-1.46240622309345,10092.469988375
"2773","FBgn0029573",1321.47,20378.7,11977.5,386.627,294.529,585.966,12122.8,10412.9,210,"FBgn0029573",106.045254636255,0.000147499999999853,0.00686046511595998,-1.24752492477698,7185.0615
"5672","FBgn0034383",361.817,2065.3,1514.8,2640.58,184.266,148.629,1125.02,766.273,205,"FBgn0034383",108.030627298002,0.000147499999999853,0.00686046511595998,-1.59325678081814,1100.835625
"6232","FBgn0035280",265.4778,964.805,804.1794,2556.981,270.00021,130.00036,569.16,94.99997,215,"FBgn0035280",103.501881585562,0.000147499999999853,0.00686046511595998,-1.8498044827561,706.9504675
"6464","FBgn0035685",17,480.086,220,165,5,1,305.778,31,208,"FBgn0035685",107.592591112141,0.000147499999999853,0.00686046511595998,-3.04439885817681,153.108
"7556","FBgn0037411",36665.8,5042.76,12668.833989,92.0689,24032.6083,64830.0681,29154.39,11820.9000343965,211,"FBgn0037411",105.260084462074,0.000147499999999853,0.00686046511595998,1.02453741085666,23038.4286654246
"7559","FBgn0037414",68014.2,15957.4,23722.4,4171.64,48984.8,151639,91912.9,125190,212,"FBgn0037414",104.398736518673,0.000147499999999853,0.00686046511595998,1.02308265829315,66199.0425
"7560","FBgn0037415",4016.79,489.152,1241.65,101,4329.18,6740.07,2629.83,1290.46,213,"FBgn0037415",104.167520204664,0.000147499999999853,0.00686046511595998,1.24612518998187,2604.7665
"8345","FBgn0038642",35,774.701,670.926,1219.994,172.151,51,675.6859,197,206,"FBgn0038642",107.990519104798,0.000147499999999853,0.00686046511595998,-2.00464139720163,474.5572375
"8396","FBgn0038727",552,638.776,535.009,401.04,4532.82,4795.11,877.171,2336.86,204,"FBgn0038727",108.558355141219,0.000147499999999853,0.00686046511595998,1.58374655464416,1833.59825
"9194","FBgn0040060",1413.92,20,22,2,59,60,4,88,207,"FBgn0040060",107.657247726565,0.000147499999999853,0.00686046511595998,3.55691566336555,208.615
"12131","FBgn0262599",199.93271,1524.8717,973.6221,2302.0823,151.01908,231.4092,625.69544,292.5516,209,"FBgn0262599",106.219016646738,0.000147499999999853,0.00686046511595998,-1.79662877149736,787.64801625
"458","FBgn0002940",4,8,5,1969.01,4,9,5,10,222,"FBgn0002940",100.68684537693,0.00015949999999984,0.00708888888857383,-4.26605380022044,251.75125
"684","FBgn0004034",75.0181,1961.6,5167.5,2826.07,56,51,1296.3,3970.2,216,"FBgn0004034",102.449498293979,0.000155999999999844,0.00708888888857383,-1.02293905583616,1925.4610125
"3310","FBgn0030539",8430.2,255,2136.51,3644.82,6917.5,6462.07,234.572,593.285,224,"FBgn0030539",100.29320746584,0.00015949999999984,0.00708888888857383,1.25610883550351,3584.244625
"3541","FBgn0030880",49.0631,49.0372,32.0166,34,99.2285,650.873,25.0117,1275.22,220,"FBgn0030880",101.242800519931,0.00015949999999984,0.00708888888857383,2.71858062578406,276.8062625
"5270","FBgn0033731",2171.69,9841.15,8349.04,10153.2,1257.88,3525.2,6071.76,1989.8,223,"FBgn0033731",100.577258265818,0.00015949999999984,0.00708888888857383,-1.32935602965225,5419.965
"6454","FBgn0035665",829.031,3,5,3,13,91.0135,14,143.049,225,"FBgn0035665",100.219946377706,0.00015949999999984,0.00708888888857383,3.75431852503353,137.6366875
"9445","FBgn0040992",804.07538,99.499989,116.904239,149.555593,435.00156,1512.61156,75.50002,499.00042,217,"FBgn0040992",102.060996229985,0.00015949999999984,0.00708888888857383,2.00670835384135,461.518595125
"9562","FBgn0042627",119.0756,534.0155,671.249,2761.756,175.0001,105,371.9999,169.014,221,"FBgn0042627",101.11538704294,0.00015949999999984,0.00708888888857383,-2.02743916270135,613.3887625
"10076","FBgn0051437",36,10,8,17,99.3013,269,9,825.789,219,"FBgn0051437",101.484173879396,0.00015949999999984,0.00708888888857383,3.34045543065288,159.2612875
"11594","FBgn0260228",804.07538,99.499989,116.904239,149.555593,435.00156,1512.61156,75.50002,499.00042,218,"FBgn0260228",102.060996229985,0.00015949999999984,0.00708888888857383,2.00670835384135,461.518595125
"417","FBgn0002772",3328.313,15737.181,11300.254,44838.48,5549.722,4952.008,7473.288,4423.324,227,"FBgn0002772",99.2212159778737,0.000165999999999834,0.00724890829662668,-1.4535986259447,12200.32125
"2875","FBgn0029804",1180.7,362.426,581,299.004,1099.98,3009.5,951.967,4574.35,229,"FBgn0029804",98.7232001106871,0.000165999999999834,0.00724890829662668,1.47462390011117,1507.365875
"5465","FBgn0034030",1348.31,11833.1,4754.22,2084.34,1117.34,1244.28,7644.61,2474.15,228,"FBgn0034030",98.9510728751131,0.000165999999999834,0.00724890829662668,-1.42003105220917,4062.54375
"12733","FBgn0266534",36,30,14,12,494.023,481.57,11,247.199,226,"FBgn0266534",99.5795563485823,0.000165999999999834,0.00724890829662668,2.95137581494464,165.724
"4440","FBgn0032289",195.4528,216.0005,164.9997,117.028,1586.7045,1392.7136,225,1271.6431,230,"FBgn0032289",98.7000944885131,0.00016949999999983,0.00730603448244371,1.80142491569977,646.192775
"8155","FBgn0038339",4705.9076,1159.005,2240.6145,884.8308322512,4970.26700254067,15239.732,6938.3239,13080.2786,231,"FBgn0038339",98.0792709516214,0.00016949999999983,0.00730603448244371,1.17610804981264,6152.36992934898
"2553","FBgn0028526",24,366.1956,273.2761,1215.1348,37.7409,47.0799,159.0076,59.0622,233,"FBgn0028526",97.2256612202944,0.000170999999999829,0.00733905579367644,-2.46426441073634,272.6871375
"5266","FBgn0033725",1007.23322,378.9996,533.60284,292.9995,810.52888,4419.4195,1287.93455,4850.9044,234,"FBgn0033725",96.7232870620828,0.000175499999999824,0.00749999999967949,1.46412682219261,1697.70281125
"566","FBgn0003373",264.168,6,1,2,130,102.174,7,162.281,235,"FBgn0003373",95.6652097991689,0.000186499999999813,0.00777083333300955,3.74491625668215,84.327875
"1023","FBgn0010381",2286.23,223.124,334.593,303.541,367.34,2039.23,200.704,973.023,236,"FBgn0010381",95.4222587370456,0.000186499999999813,0.00777083333300955,1.68279094668965,840.973125
"1062","FBgn0010497",2390.08,1538.84,1299.44,1833.7,5423.22,7642.22,1402.13,7731.38,239,"FBgn0010497",95.2089000034415,0.000186499999999813,0.00777083333300955,1.33998495049456,3657.62625
"5631","FBgn0034296",287.113,2,4,43,24,140.19,1,535.507,238,"FBgn0034296",95.2466120314675,0.000186499999999813,0.00777083333300955,3.01667757676874,129.60125
"9151","FBgn0039915",347.17,1310.87,1070.06,4482.27,307,331,773.735,456.377,240,"FBgn0039915",94.0761438893517,0.000186499999999813,0.00777083333300955,-1.64730893970367,1134.81025
"10504","FBgn0052656",212,27,88.0716,22,296,562.007,38.0092,665.513,237,"FBgn0052656",95.4091097952241,0.000186499999999813,0.00777083333300955,2.24870518808037,238.8251
"18","FBgn0000046",5865.8284,22863.605,16699.286,68270.082,9842.395,5447.1838,12582.755,9000.7624,252,"FBgn0000046",90.8840425001705,0.000197499999999802,0.00783730158699058,-1.37251121696049,18821.4872
"2876","FBgn0029807",10121,809.586,1404.66,1007.79,4410.88,12979.7,10169.7,9308.46,250,"FBgn0029807",91.0897002610676,0.000197499999999802,0.00783730158699058,0.968870603042013,6276.472
"4668","FBgn0032685",1819.587,3797.794,3250.37,4021.6,18095.32,21125.99,3437.72,15585.69,251,"FBgn0032685",91.0821467043938,0.000197499999999802,0.00783730158699058,1.35341681139647,8891.758875
"5194","FBgn0033598",430,11,6,5,41,153,22,305.374,248,"FBgn0033598",91.1241350291332,0.000197499999999802,0.00783730158699058,3.05874188359184,121.67175
"5341","FBgn0033835",1589.619,230.611,223.1679,224.5068,518.594,1316.262,272.474,1489.719,242,"FBgn0033835",93.4120707172979,0.000192499999999807,0.00783730158699058,1.64941252172203,733.1192125
"5747","FBgn0034497",253.34137,1675.5295,1167.19,4490.4838,497.131,430.07818,819.209,463.728,246,"FBgn0034497",92.373358648826,0.000194999999999805,0.00783730158699058,-1.58619789329594,1224.58635625
"7715","FBgn0037645",304.6243,771.1276,252.256000021492,484.019,2696.688,2619.6,535.4085,3541.54,247,"FBgn0037645",92.0052844021599,0.000197499999999802,0.00783730158699058,1.5182702036036,1400.65792500269
"8469","FBgn0038846",1536.3625,1160.2412,1142.3618,1176.3015,1737.2988,6758.5417,1044.2523,9230.9958,245,"FBgn0038846",92.951416467643,0.000192499999999807,0.00783730158699058,1.45285329668951,2973.29445
"8658","FBgn0039131",4136.302,1301.1983,1358.2362,881.5418,8738.256,5039.674,890.1175,723.4595,244,"FBgn0039131",93.1330739495811,0.000192499999999807,0.00783730158699058,1.42000445955228,2883.5981625
"9082","FBgn0039806",185.005,7654.22,17873.7,295.616,65,125,5161.97,12331.1,243,"FBgn0039806",93.3105563957772,0.000192499999999807,0.00783730158699058,-0.930273773731012,5461.451375
"10383","FBgn0052279",4811.86,941.129,1486.14,1514.05,2471.95,3155.89,334,4761.26,249,"FBgn0052279",91.1154543133886,0.000197499999999802,0.00783730158699058,1.27240689796174,2434.534875
"12377","FBgn0263762",97.8719,4,7,9,66.6376,259.9381,9,412.8687,241,"FBgn0263762",93.8590117529894,0.00018949999999981,0.00783730158699058,3.34863836409159,108.2895375
"9494","FBgn0041581",880.4633,33.53373,79.2585,37.6145,34.1663,1203.9297,58.5903,121.966,253,"FBgn0041581",90.0530498498307,0.000201499999999798,0.00796442687715556,2.36260264942842,306.19029125
"5189","FBgn0033591",102,171.387,86,1,1220.95,1019.03,109,260.007,255,"FBgn0033591",89.4360099826986,0.000207499999999793,0.00810546874968338,1.95635115039173,371.17175
"7415","FBgn0037174",302.9996,1479.745,1051.5327,2590.995,202.9998,384.2301,801.196,312.0004,254,"FBgn0037174",89.5835865172765,0.000207499999999793,0.00810546874968338,-1.5698536194483,890.712325
"7950","FBgn0038003",1312.86,3,4,11,16,10,4,3,256,"FBgn0038003",88.9748078553084,0.000207499999999793,0.00810546874968338,4.15094771397947,170.4825
"140","FBgn0000451",16519.237,5324.355,7101.327,16340.717,21880.614,56897.048,15772.971,50203.62,257,"FBgn0000451",87.0080479372887,0.000220499999999779,0.00854651162757572,1.17130341714384,23754.986125
"2385","FBgn0027556",6015.81491,1743.6568,2045.84498,3053.99,4467.2771,8456.9594,1574.1204,9535.53326,258,"FBgn0027556",86.6962463153757,0.000220499999999779,0.00854651162757572,1.22281878804557,4611.64960625
"559","FBgn0003356",1652.51,8.01125,16.4989,18.3217,28.4765,12.1542,13.4509,18.1378,260,"FBgn0003356",85.5173356679124,0.000228499999999772,0.00859022556358683,3.43329941937455,220.94515625
"771","FBgn0004511",1614.11,2429.09,2531.58,325.207,7211.7,9992.15,3006.49,8729.58,265,"FBgn0004511",84.5478467095518,0.000228499999999772,0.00859022556358683,1.17647633935121,4479.988375
